train_fraction,classifier,n_folds_used,mean_top1_accuracy,std_top1_accuracy,mean_top2_accuracy,std_top2_accuracy,mean_top3_accuracy,std_top3_accuracy,mean_f1_macro,std_f1_macro,mean_f1_weighted,std_f1_weighted,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_specificity_macro,std_specificity_macro,mean_balanced_accuracy,std_balanced_accuracy
0.1,Logistic Regression,50,0.7691800356506239,0.08008759016772563,,,,,0.7615823293821596,0.08335616886674704,0.7681259805245219,0.08107440271263953,0.767797650574101,0.07960407133027439,0.7653666859456334,0.08320624247187963,0.7653666859456334,0.08320624247187963,0.7653666859456334,0.08320624247187963
0.1,k-Nearest Neighbours,50,0.7624242424242424,0.06172063606998152,,,,,0.7479582062111458,0.06904081214284791,0.7579002532854955,0.06484647354795976,0.763561735604026,0.06668081003419415,0.7474358010410641,0.06872346969244385,0.7474358010410641,0.06872346969244385,0.7474358010410641,0.06872346969244385
0.3,Logistic Regression,50,0.7930316831683168,0.04263220898080772,,,,,0.7873534786587812,0.043786364700484005,0.79320333802839,0.0426038313585395,0.7883389925781915,0.043111336961254396,0.7894096068956015,0.043923821127774945,0.7894096068956015,0.043923821127774945,0.7894096068956015,0.043923821127774945
0.3,k-Nearest Neighbours,50,0.7848376237623762,0.04097551292886101,,,,,0.7740882543171083,0.044009921543722665,0.7824896942128872,0.041891814549542036,0.7828213075896567,0.04404328585105405,0.7713845609233415,0.04441079627576795,0.7713845609233415,0.04441079627576795,0.7713845609233415,0.04441079627576795
0.5,Logistic Regression,50,0.807065868263473,0.027301283268068428,,,,,0.8019999548918407,0.027697437557880577,0.8073224291748637,0.027108476718815434,0.802293556836966,0.028197280314223087,0.8036303570285129,0.027164867894526355,0.8036303570285129,0.027164867894526355,0.8036303570285129,0.027164867894526355
0.5,k-Nearest Neighbours,50,0.7972455089820358,0.02867956159293988,,,,,0.7880110137107905,0.030083998999740215,0.7954849551251871,0.02887304393603492,0.7953685002420856,0.031171500553621122,0.7851744618959192,0.03031340298494399,0.7851744618959192,0.03031340298494399,0.7851744618959192,0.03031340298494399
0.7,Logistic Regression,50,0.8114687649022413,0.02496983218105498,,,,,0.8064797016005794,0.025470193254462602,0.8117487190363234,0.02487033995866317,0.8063193049643474,0.02538104164882828,0.8080964911455589,0.025579391078951318,0.8080964911455589,0.025579391078951318,0.8080964911455589,0.025579391078951318
0.7,k-Nearest Neighbours,50,0.8058956017754301,0.027207557540691957,,,,,0.7971437664756243,0.028840552816693493,0.8043467793347173,0.027623302819172427,0.8032974706401633,0.02866947482263705,0.7939984510999072,0.028961192373172084,0.7939984510999072,0.028961192373172084,0.7939984510999072,0.028961192373172084
1.0,Logistic Regression,50,0.8226257931897399,0.01925613391511173,,,,,0.8178121361255303,0.019734430492407817,0.8228269859277093,0.019224909613092426,0.8178250208154959,0.019638948122402137,0.8192611484766184,0.01995404764287435,0.8192611484766184,0.01995404764287435,0.8192611484766184,0.01995404764287435
1.0,k-Nearest Neighbours,50,0.809816426847797,0.023400131090847397,,,,,0.8011956941659913,0.025377891025673015,0.8082571551752319,0.02410515312407987,0.8074053918359734,0.023668031511886505,0.7980967171931692,0.026232068410890017,0.7980967171931692,0.026232068410890017,0.7980967171931692,0.026232068410890017
